SVM,numerical-binsensitive, ,0.555555556,0.795454545,0.23989899
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.833333333,0.277777778
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.625,0.069444444
,,,,,
SVM,numerical-binsensitive, ,0.555555556,1,0.444444444
,,,,,
SVM,numerical-binsensitive, ,0.555555556,1.25,0.694444444
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.46875,-0.086805556
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.75,0.194444444
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.714285714,0.158730159
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.535714286,-0.01984127
,,,,,
SVM,numerical-binsensitive, ,0.555555556,0.714285714,0.158730159
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.625,0.069444444
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.416666667,-0.138888889
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.625,0.069444444
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.625,0.069444444
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.5,-0.055555556
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.454545455,-0.101010101
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.454545455,-0.101010101
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
GaussianNB,numerical-binsensitive, ,0.555555556,0.694444444,0.138888889
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
LR,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.625,0.069444444
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.5,-0.055555556
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
DecisionTree,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0.480769231,-0.074786325
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Kamishima,numerical-binsensitive, ,0.555555556,0,-0.555555556
,,,,,
Calders,numerical-binsensitive, ,0.555555556,2.142857143,1.587301587
,,,,,
Calders,numerical-binsensitive, ,0.555555556,1.5625,1.006944444
,,,,,
Calders,numerical-binsensitive, ,0.555555556,1.875,1.319444444
,,,,,
Calders,numerical-binsensitive, ,0.555555556,2.142857143,1.587301587
,,,,,
Calders,numerical-binsensitive, ,0.555555556,1.527777778,0.972222222
,,,,,
Calders,numerical-binsensitive, ,0.555555556,2.291666667,1.736111111
,,,,,
Calders,numerical-binsensitive, ,0.555555556,1.875,1.319444444
,,,,,
Calders,numerical-binsensitive, ,0.555555556,2.142857143,1.587301587
,,,,,
Calders,numerical-binsensitive, ,0.555555556,1.964285714,1.408730159
,,,,,
Calders,numerical-binsensitive, ,0.555555556,2.142857143,1.587301587
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.78125,0.225694444
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.416666667,-0.138888889
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.416666667,-0.138888889
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.416666667,-0.138888889
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarBaseline,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.75,1.194444444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.5,0.944444444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.09375,0.538194444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.785714286,1.23015873
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.875,1.319444444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.25,0.694444444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,0.9375,0.381944444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,0.9375,0.381944444
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,0.833333333,0.277777778
,,,,,
ZafarFairness,numerical-binsensitive, ,0.555555556,1.666666667,1.111111111
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.78125,0.225694444
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.46875,-0.086805556
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.5,-0.055555556
,,,,,
ZafarAccuracy,numerical-binsensitive, ,0.555555556,0.555555556,0
,,,,,
,,,,,
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0.446428571,-0.109126984
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,0,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0.480769231,-0.074786325
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,1,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0.520833333,-0.034722222
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,2,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0.625,0.069444444
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,3,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0.125,-0.430555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0.625,0.069444444
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,4,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0.125,-0.430555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0.625,0.069444444
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,5,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0.104166667,-0.451388889
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0.555555556,0
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,10,0.555555556,0,-0.555555556
,,,,,
Kamishima-accuracy,numerical-binsensitive,15,0.555555556,0.113636364,-0.441919192
,,,,,
Kamishima-accuracy,numerical-binsensitive,15,0.555555556,0,-0.555555556
,,,,,
