SVM,numerical-binsensitive, ,0.5,0.8333333333333334,0.33333333333333337
SVM,numerical-binsensitive, ,0.4700854700854701,0.9777777777777777,0.5076923076923077
SVM,numerical-binsensitive, ,0.46428571428571425,0.43697478991596633,-0.027310924369747913
SVM,numerical-binsensitive, ,0.4700854700854701,0.6581196581196581,0.18803418803418803
SVM,numerical-binsensitive, ,0.45454545454545453,0.8333333333333334,0.37878787878787884
SVM,numerical-binsensitive, ,0.8,0.5625,-0.23750000000000004
SVM,numerical-binsensitive, ,0.9090909090909092,0.8333333333333333,-0.07575757575757591
SVM,numerical-binsensitive, ,0.3515151515151515,0.8787878787878787,0.5272727272727271
SVM,numerical-binsensitive, ,0.46428571428571425,0.6753246753246753,0.21103896103896108
SVM,numerical-binsensitive, ,0.1326530612244898,0.9285714285714286,0.7959183673469388
GaussianNB,numerical-binsensitive, ,0.5,0.5,0.0
GaussianNB,numerical-binsensitive, ,0.4700854700854701,0.3492063492063492,-0.1208791208791209
GaussianNB,numerical-binsensitive, ,0.46428571428571425,0.46428571428571425,0.0
GaussianNB,numerical-binsensitive, ,0.4700854700854701,0.24444444444444444,-0.22564102564102564
GaussianNB,numerical-binsensitive, ,0.45454545454545453,0.39999999999999997,-0.054545454545454564
GaussianNB,numerical-binsensitive, ,0.8,0.75,-0.050000000000000044
GaussianNB,numerical-binsensitive, ,0.9090909090909092,0.5555555555555556,-0.3535353535353536
GaussianNB,numerical-binsensitive, ,0.3515151515151515,0.3515151515151515,0.0
GaussianNB,numerical-binsensitive, ,0.46428571428571425,0.39097744360902253,-0.07330827067669171
GaussianNB,numerical-binsensitive, ,0.1326530612244898,0.10924369747899158,-0.02340936374549822
LR,numerical-binsensitive, ,0.5,0.5,0.0
LR,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
LR,numerical-binsensitive, ,0.46428571428571425,0.46428571428571425,0.0
LR,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
LR,numerical-binsensitive, ,0.45454545454545453,0.45454545454545453,0.0
LR,numerical-binsensitive, ,0.8,0.8,0.0
LR,numerical-binsensitive, ,0.9090909090909092,0.8333333333333334,-0.0757575757575758
LR,numerical-binsensitive, ,0.3515151515151515,0.3515151515151515,0.0
LR,numerical-binsensitive, ,0.46428571428571425,0.43697478991596633,-0.027310924369747913
LR,numerical-binsensitive, ,0.1326530612244898,0.14285714285714285,0.010204081632653045
DecisionTree,numerical-binsensitive, ,0.5,0.5,0.0
DecisionTree,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
DecisionTree,numerical-binsensitive, ,0.46428571428571425,0.46428571428571425,0.0
DecisionTree,numerical-binsensitive, ,0.4700854700854701,0.4365079365079365,-0.03357753357753357
DecisionTree,numerical-binsensitive, ,0.45454545454545453,0.4166666666666667,-0.037878787878787845
DecisionTree,numerical-binsensitive, ,0.8,0.8571428571428571,0.05714285714285705
DecisionTree,numerical-binsensitive, ,0.9090909090909092,0.8333333333333334,-0.0757575757575758
DecisionTree,numerical-binsensitive, ,0.3515151515151515,0.3515151515151515,0.0
DecisionTree,numerical-binsensitive, ,0.46428571428571425,0.46428571428571425,0.0
DecisionTree,numerical-binsensitive, ,0.1326530612244898,0.14285714285714285,0.010204081632653045
Kamishima,numerical-binsensitive, ,0.5,0.15384615384615385,-0.34615384615384615
Kamishima,numerical-binsensitive, ,0.4700854700854701,0.22916666666666666,-0.24091880341880342
Kamishima,numerical-binsensitive, ,0.46428571428571425,0.08441558441558442,-0.3798701298701298
Kamishima,numerical-binsensitive, ,0.4700854700854701,0.2716049382716049,-0.19848053181386516
Kamishima,numerical-binsensitive, ,0.45454545454545453,0.4444444444444445,-0.010101010101010055
Kamishima,numerical-binsensitive, ,0.8,0.0,-0.8
Kamishima,numerical-binsensitive, ,0.9090909090909092,0.16666666666666666,-0.7424242424242425
Kamishima,numerical-binsensitive, ,0.3515151515151515,0.18831168831168832,-0.16320346320346318
Kamishima,numerical-binsensitive, ,0.46428571428571425,0.0,-0.46428571428571425
Kamishima,numerical-binsensitive, ,0.1326530612244898,0.07738095238095237,-0.055272108843537435
Calders,numerical-binsensitive, ,0.5,5.0,4.5
Calders,numerical-binsensitive, ,0.4700854700854701,1.746031746031746,1.2759462759462759
Calders,numerical-binsensitive, ,0.46428571428571425,2.5999999999999996,2.1357142857142852
Calders,numerical-binsensitive, ,0.4700854700854701,2.444444444444444,1.974358974358974
Calders,numerical-binsensitive, ,0.45454545454545453,1.0,0.5454545454545454
Calders,numerical-binsensitive, ,0.8,1.090909090909091,0.290909090909091
Calders,numerical-binsensitive, ,0.9090909090909092,5.833333333333333,4.924242424242424
Calders,numerical-binsensitive, ,0.3515151515151515,3.954545454545454,3.6030303030303026
Calders,numerical-binsensitive, ,0.46428571428571425,0.9285714285714285,0.46428571428571425
Calders,numerical-binsensitive, ,0.1326530612244898,2.682539682539683,2.549886621315193
ZafarBaseline,numerical-binsensitive, ,0.5,0.4,-0.09999999999999998
ZafarBaseline,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
ZafarBaseline,numerical-binsensitive, ,0.46428571428571425,0.3095238095238095,-0.15476190476190477
ZafarBaseline,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
ZafarBaseline,numerical-binsensitive, ,0.45454545454545453,0.5,0.04545454545454547
ZafarBaseline,numerical-binsensitive, ,0.8,0.7,-0.10000000000000009
ZafarBaseline,numerical-binsensitive, ,0.9090909090909092,0.9090909090909092,0.0
ZafarBaseline,numerical-binsensitive, ,0.3515151515151515,0.5272727272727272,0.17575757575757572
ZafarBaseline,numerical-binsensitive, ,0.46428571428571425,0.5803571428571428,0.11607142857142855
ZafarBaseline,numerical-binsensitive, ,0.1326530612244898,0.15476190476190474,0.022108843537414935
ZafarFairness,numerical-binsensitive, ,0.5,1.0,0.5
ZafarFairness,numerical-binsensitive, ,0.4700854700854701,1.1,0.62991452991453
ZafarFairness,numerical-binsensitive, ,0.46428571428571425,1.2999999999999998,0.8357142857142856
ZafarFairness,numerical-binsensitive, ,0.4700854700854701,0.9506172839506173,0.4805318138651472
ZafarFairness,numerical-binsensitive, ,0.45454545454545453,1.1111111111111112,0.6565656565656566
ZafarFairness,numerical-binsensitive, ,0.8,1.5,0.7
ZafarFairness,numerical-binsensitive, ,0.9090909090909092,2.083333333333333,1.1742424242424239
ZafarFairness,numerical-binsensitive, ,0.3515151515151515,1.3181818181818181,0.9666666666666666
ZafarFairness,numerical-binsensitive, ,0.46428571428571425,0.8666666666666667,0.40238095238095245
ZafarFairness,numerical-binsensitive, ,0.1326530612244898,0.33766233766233766,0.20500927643784786
ZafarAccuracy,numerical-binsensitive, ,0.5,0.5,0.0
ZafarAccuracy,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
ZafarAccuracy,numerical-binsensitive, ,0.46428571428571425,0.3095238095238095,-0.15476190476190477
ZafarAccuracy,numerical-binsensitive, ,0.4700854700854701,0.4700854700854701,0.0
ZafarAccuracy,numerical-binsensitive, ,0.45454545454545453,0.6666666666666667,0.2121212121212122
ZafarAccuracy,numerical-binsensitive, ,0.8,0.7,-0.10000000000000009
